news_id,author,title,description,url,urlToImage,content
455,"Rebecca Sohn","3 surprising drugs being repurposed to fight COVID-19","It’s been a year since the first case of COVID-19 was identified in Wuhan, China, and in that time, we’ve gone from not even having a name for the disease to developing treatments and approving two vaccines for emergency use. Despite how far we’ve come, scien…",https://mashable.com/article/covid-19-treatments-research/,https://mondrian.mashable.com/2021%252F01%252F02%252F32%252F38e919b56e264f128be53457c32546bf.3efd5.jpg%252F1200x630.jpg?signature=1WINRZIagtllz1LuavRVx40dAeE=,"Its been a year since the first case of COVID-19 was identified in Wuhan, China, and in that time, weve gone from not even having a name for the disease to developing treatments and approving two vac… [+9686 chars]"
456,NULL,"Kamala Harris gets her first dose of the Covid-19 vaccine","Vice President-elect Kamala Harris receives her first dose of the Moderna coronavirus vaccine.",https://www.cnn.com/videos/politics/2020/12/29/kamala-harris-first-dose-coronavirus-vaccine-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201229110401-04-kamala-harris-covid-vaccine-1229-super-tease.jpg,NULL
457,"Joseph Goldstein","Hospital Workers Start to ‘Turn Against Each Other’ to Get Covid-19 Vaccine","“I am so disappointed and saddened that this happened,” a New York hospital executive wrote to his staff after workers who did not have priority cut the line for the vaccine.",https://www.nytimes.com/2020/12/24/nyregion/nyc-hospital-workers-covid-19-vaccine.html,https://static01.nyt.com/images/2020/12/23/nyregion/00nyvirus-vaccinerollout2/00nyvirus-vaccinerollout2-facebookJumbo.jpg,"People are going to fight over who goes first, or who doesnt go first, but the important thing is that its happening, Dr. Tallaj, the chairman of SOMOS Community Care, a network of clinics across New… [+1985 chars]"
458,"Ed Cara","The U.S. Just Secured Another 100 Million Doses of the Pfizer and BioNTech Covid-19 Vaccine","Americans will have more opportunities to get their hands on the authorized covid-19 vaccine developed by Pfizer and BioNTech. On Wednesday, the companies announced having reached a deal with the U.S. government with an additional 100 million doses by July 31…",https://gizmodo.com/the-u-s-just-secured-another-100-million-doses-of-the-1845939946,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/qp5xonvnflp1wgi1mgi7.jpg","Americans will have more opportunities to get their hands on the authorized covid-19 vaccine developed by Pfizer and BioNTech. On Wednesday, the companies announced having reached a deal with the U.S… [+2779 chars]"
459,"Dell Cameron","Treasury Department Warns of Increase in Covid-19 Vaccine-Related Fraud and Cybercrime","In a notice on Wednesday, the U.S. Treasury Department warned of an uptick in cyberattacks and scams linked to covid-19 vaccines, saying ransomware poses a particular threat as criminals search for ways to exploit the ongoing public health crisis. Read more...",https://gizmodo.com/treasury-department-warns-of-increase-in-covid-19-vacci-1845962633,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/lo6idhflhegpatlyfpss.jpg","In a notice on Wednesday, the U.S. Treasury Department warned of an uptick in cyberattacks and scams linked to covid-19 vaccines, saying ransomware poses a particular threat as criminals search for w… [+1468 chars]"
460,NULL,"Pfizer CEO explains why he hasn't received a vaccine yet","Pfizer CEO Albert Bourla speaks with CNN's Sanjay Gupta as the company prepares to roll out doses of the Pfizer-BioNTech Covid-19 vaccines in the US.",https://www.cnn.com/videos/health/2020/12/14/albert-bourla-pfizer-ceo-vaccine-rollout-covid-newday-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201214072247-albert-bourla-pfizer-ceo-super-tease.jpg,NULL
461,NULL,"Rupert Murdoch gets vaccine as Fox News pushes misinformation","CNN's Brian Stelter and Oliver Darcy discuss Fox News' continued promotion of misinformation surrounding Covid-19 vaccinations, despite Rupert Murdoch himself receiving a dose earlier this week.",https://www.cnn.com/videos/media/2020/12/20/rupert-murdoch-covid-19-vaccination-fox-news-misinformation-rs-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201105111139-02-fox-news-file-super-tease.jpg,NULL
462,"Ed Cara","The Best and Worst of the World's Covid-19 Response","On January 7, 2020, I wrote about a mysterious, pneumonia-causing viral illness making people sick in Wuhan, China. It was the first Gizmodo article about what eventually became known as covid-19, the second pandemic to strike humanity in the 21st century. It…",https://gizmodo.com/the-best-and-worst-of-the-worlds-covid-19-response-1845894539,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/ruqmanwlpi0hpfp5hxrb.png","On January 7, 2020, I wrote about a mysterious, pneumonia-causing viral illness making people sick in Wuhan, China. It was the first Gizmodo article about what eventually became known as covid-19, th… [+10253 chars]"
463,"Matt Novak","CDC Reports 550,000 Americans Have Received First Dose of Covid-19 Vaccine","Over 550,000 Americans have received their first dose of the vaccine against the coronavirus as of Sunday night, according to new figures released online by the Centers for Disease Control and Prevention. The number of vaccinated Americans is encouraging news…",https://gizmodo.com/cdc-reports-550-000-americans-have-received-first-dose-1845925182,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/tufrzj7tc7axjtemxolu.jpg","Over 550,000 Americans have received their first dose of the vaccine against the coronavirus as of Sunday night, according to new figures released online by the Centers for Disease Control and Preven… [+4382 chars]"
464,"Stan Schroeder","Google adds authoritative info on COVID-19 vaccines in search results","Google is adding another layer of COVID-19 information.
Now, when you search for information related to COVID-19 vaccines, you'll see a list of authorized vaccines near the user's location and information on each vaccine. 
The feature is rolling out in the UK…",https://mashable.com/article/covid-19-google-search-results/,https://mondrian.mashable.com/2020%252F12%252F10%252F53%252Fa7df846d193a46f0b7e055eb6d2060d0.c32b8.jpg%252F1200x630.jpg?signature=-itYP3u3c_uP3T9bGN2DPegWJag=,"Google is adding another layer of COVID-19 information.
Now, when you search for information related to COVID-19 vaccines, you'll see a list of authorized vaccines near the user's location and infor… [+1286 chars]"
465,"Christina Maxouris, CNN","Covid-19 vaccine rollout was a moment of hope in pandemic's 'darkest days,' expert says. But the dark days aren't over","• Live updates: US Surgeon General says he is worried about vaccine skepticism among minority groups
• Farmworkers, firefighters and flight attendants jockey for vaccine priority
• Will bad weather hinder vaccine deliveries on the East Coast?",https://www.cnn.com/2020/12/15/health/us-coronavirus-tuesday/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201214123438-17-pfizer-coronavirus-vaccine-1214-massachusetts-super-tease.jpg,"(CNN)For many Americans, Monday felt like a sigh of relief. After 10 nightmarish months, the first Covid-19 vaccinations began, a historic milestone in a brutal battle. 
"I never would have imagined… [+8035 chars]"
466,NULL,"Senate votes to pass $900 billion Covid-19 relief package","The House and Senate have passed a $900 billion Covid-19 relief package that promises to accelerate vaccine distribution and deliver much-needed aid to small businesses, Americans who have lost their jobs and health care workers on the front lines of the pand…",https://www.cnn.com/videos/politics/2020/12/22/house-senate-pass-coronavirus-relief-package-ctn-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201021084007-capitol-hill-1020-super-tease.jpg,NULL
467,"Ben Westcott, Angus Watson and Pauline Lockwood, CNN","Australian Covid-19 vaccine trials ended after test subjects return 'false positive' HIV results","An Australian produced coronavirus vaccine candidate has been scrapped after trial participants returned false positive test results for HIV, developers announced Friday.",https://www.cnn.com/2020/12/10/australia/australia-vaccine-hiv-intl-hnk/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201210210613-scott-morrison-1211-super-tease.jpg,NULL
468,https://www.facebook.com/bbcnews,"Covid-19: White House officials to receive some of first Pfizer vaccines","Top officials are set to be given some of the first vaccines, which are being rolled out in the US.",https://www.bbc.co.uk/news/world-us-canada-55298015,https://ichef.bbci.co.uk/news/1024/branded_news/11C1/production/_116054540_gettyimages-1229767895-594x594.jpg,"media captionUS Covid vaccine: Three key questions answered
Senior members of the Trump administration will be among the first people to be vaccinated against coronavirus in the US, officials say.
… [+4645 chars]"
469,"Matt Novak","President Trump Backpedals on Plan to Give White House Staffers Priority For Covid-19 Vaccine","President Donald Trump, the person most responsible for the deaths of 300,000 Americans thus far from covid-19, issued a tweet Sunday night announcing that most White House staff would no longer be getting vaccinated for coronavirus before other Americans. Th…",https://gizmodo.com/president-trump-backpedals-on-plan-to-give-white-house-1845875785,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/gfxeediltbj5x4yhzbol.jpg","President Donald Trump, the person most responsible for the deaths of 300,000 Americans thus far from covid-19, issued a tweet Sunday night announcing that most White House staff would no longer be g… [+4012 chars]"
470,"Faye Chiu, CNN","Why a Covid-19 vaccine doesn't mean that you can stop wearing a mask","Shipments of the Covid-19 vaccine are arriving across the United States. That doesn't mean, however, that Americans can stop wearing masks anytime soon. CNN Medical Analyst Dr. Leana Wen explains why.",https://www.cnn.com/2020/12/14/health/mask-covid-19-safety-vaccine-wellness/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201212002552-02-mask-covid-19-safety-vaccine-wellness-restricted-super-tease.jpg,"(CNN)Shipments of the Covid-19 vaccine are arriving, with frontline health care workers getting immunized -- some for the cameras -- across the United States Monday.
While these developments mark a … [+5982 chars]"
471,"Reuters Staff","Latest on worldwide spread of the coronavirus - Reuters India","Sanofi and GlaxoSmithKline delayed the launch of their COVID-19 vaccine, while AstraZeneca said it would investigate combining its experimental COVID-19 vaccine with the Russian shot.",https://in.reuters.com/article/health-coronavirus-latest-idINKBN28L1UE,https://static.reuters.com/resources/r/?m=02&d=20201211&t=2&i=1544254419&r=LYNXMPEGBA0XN&w=800,"By Reuters Staff
(Reuters) - Sanofi and GlaxoSmithKline delayed the launch of their COVID-19 vaccine, while AstraZeneca said it would investigate combining its experimental COVID-19 vaccine with the… [+3700 chars]"
472,"Alyse Stanley","A Faulty Algorithm Screwed Residents Out of Stanford's Vaccine Distribution Plan","Medical residents flooded Stanford Hospital on Friday in protest after executives there reportedly used a faulty algorithm to triage its first wave of vaccinations and overwhelmingly left out caregivers working on the front lines of the covid-19 pandemic.Read…",https://gizmodo.com/a-faulty-algorithm-screwed-residents-out-of-stanfords-v-1845917350,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/tird4jjotc6h00vl1spu.jpg","Medical residents flooded Stanford Hospital on Friday in protest after executives there reportedly used a faulty algorithm to triage its first wave of vaccinations and overwhelmingly left out caregiv… [+3702 chars]"
473,"Matt Novak","Congress to Receive Covid-19 Vaccine As Members Debate Sending Crumbs to Americans","Members of Congress will be able to get vaccinated for covid-19 in the first round of inoculations currently being rolled out by Pfizer and BioNTech, according to the physician to Congress and a new report from Reuters. Meanwhile, those same members of Congre…",https://gizmodo.com/congress-to-receive-covid-19-vaccine-as-members-debate-1845910184,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/fr9h6hfyi4upsoyliazx.jpg","Members of Congress will be able to get vaccinated for covid-19 in the first round of inoculations currently being rolled out by Pfizer and BioNTech, according to the physician to Congress and a new … [+5062 chars]"
