tweet_id,username,created_at,tweet,retweet_count,place,location
11434,Kentexasee,"2021-01-06 14:56:43","Just got the first round of the Covid vaccine. I can smell cookouts and beach trips already. #COVID19",0,NULL,"Barbourville, KY"
11435,LeeMona777,"2021-01-06 14:56:43","RT @Cleavon_MD: Some doctors, nurses and respiratory therapists traveling to hot zones to treat COVID patients are NOT BEING VACCINATED by…",0,NULL,NULL
11436,_JakeC91,"2021-01-06 14:56:44","RT @SkySportsPL: Tottenham have offered use of their stadium to the NHS as a potential venue for administering the Covid-19 vaccine.",0,NULL,"Sunderland, England"
11437,erna_st,"2021-01-06 14:56:44","Large Numbers Of Health Care And Frontline Workers Are Refusing Covid-19 Vaccine

Healthcare workers were hesitant… https://t.co/RN3U8NcrRA",0,NULL,"DKI Jakarta"
11438,Cognisant2000,"2021-01-06 14:56:44","RT @FortuneMagazine: EU regulators approve Moderna’s COVID vaccine as pressure builds to speed up immunizations https://t.co/OrDEpCNcAh",0,NULL,Malaga
11439,RobnThunder,"2021-01-06 14:56:44","RT @Cleavon_MD: Some doctors, nurses and respiratory therapists traveling to hot zones to treat COVID patients are NOT BEING VACCINATED by…",0,NULL,"United States"
11440,CarterNab,"2021-01-06 14:56:44","RT @angie_rasmussen: We shouldn’t be talking about plunging ahead with new vaccine dosing schemes without data when we’ve already got sched…",0,NULL,NULL
11441,ProudIndenpend1,"2021-01-06 14:56:45","What is your plan to distribute vaccine 
You dont have one ovesley
What a complete failure",0,NULL,NULL
11442,cam8303,"2021-01-06 14:56:45","RT @Cleavon_MD: Some doctors, nurses and respiratory therapists traveling to hot zones to treat COVID patients are NOT BEING VACCINATED by…",0,NULL,"Massachusetts, USA"
11443,LoveThePlateau,"2021-01-06 14:56:45","RT @TehseenLadha: BREAKING: UNUSED doses of COVID-19 vaccine in opened vials are being DISCARDED at the end of the day. Alberta Health has…",0,NULL,Montreal
11444,eesmarts,"2021-01-06 14:56:45","RT @AOC: Imagine being so racist that you go out of your way to ensure that the people who prepare *your* food are unvaccinated. https://t.…",0,NULL,"Omaha, NE"
11445,mwpotocki,"2021-01-06 14:56:46","RT @dszeligowski: EU Member States which asked the Commission to help the Eastern Partnership countries get COVID-19 vaccine (HT @RikardJoz…",0,NULL,Warszawa
11446,GarryMaddocks,"2021-01-06 14:56:47","RT @BillEtheridgeuk: I can’t believe that prosecuting people for holding a point of view is actually being discussed in the UK",0,NULL,"Svalbard, Norge"
11447,rajkshroff,"2021-01-06 14:56:47","RT @ndtv: Coronavirus #FactsVsMyths | "Vaccine hesitation is much more of an issue in the US than in India" says Prof Bhramar Mukherjee, He…",0,NULL,India
11448,redgraeme,"2021-01-06 14:56:48","RT @doctor_oxford: GPs up and down the country are desperate to start vaccinating their patients - yet cannot, because *even while* @BorisJ…",0,NULL,"Manchester, England"
11449,StrixBaleful,"2021-01-06 14:56:49","RT @AOC: Imagine being so racist that you go out of your way to ensure that the people who prepare *your* food are unvaccinated.",0,NULL,NULL
11450,newsjohnson,"2021-01-06 14:56:50","RT @tomselliott: @karol @NYGovCuomo @Twitter BTW, the tweet below is what I was RTing. Whatever you do, don’t let Twitter know you think Go…",0,NULL,"Washington DC"
11451,wyndhamyeah,"2021-01-06 14:56:51","RT @taylorbachrach: Being incarcerated does not strip people of their right to equal health care access. Incarcerated populations ARE vulne…",0,NULL,Toronto
11452,Talkingpoint101,"2021-01-06 14:56:50","⁦@GMB⁩ tackled, testing for visitor and UK national coming into the UK ⁦@piersmorgan⁩ and ⁦@susannareid100⁩ asked a… https://t.co/Q5UAXIJlIt",0,NULL,London
11453,Marta12809119,"2021-01-06 14:56:51","RT @DrHoenderkamp: I am astounded to read doctors who have had confirmed Covid thinking it doesn’t give them immunity. If getting the disea…",0,NULL,NULL
11454,SassUnchained,"2021-01-06 14:56:52","RT @stephphilip8: "...MUSK SAYS NEITHER HE NOR HIS FAMILY
WILL TAKE COVID-19 VACCINE"
Musk: "It has diminished my faith in humanity…
The ir…",0,NULL,"ƲƧƛ ƁƛƁƳ★★★"
11455,knutmoe,"2021-01-06 14:56:52","Great to see @DrNuala @rosablackgp be among the first GPs in the country to get Covid vaccine today.

Positive news… https://t.co/WnZkFQdNHQ",0,Ireland,Dublin
11456,Yashi65882617,"2021-01-06 14:56:53","RT @pbhushan1: Within 24 hours, an expert committee of the national drug regulator changed its decision on whether Bharat Biotech’s Covid-1…",0,NULL,NULL
11457,casakin333,"2021-01-06 14:56:53","RT @BusyDrT: Pfizer Jab is a contraceptive vaccine  - The original post on Health and Money News was scrubbed from the Internet even though…",0,NULL,NULL
11458,JosephLHurtado,"2021-01-06 14:56:54","RT @JosephLHurtado: Every virus mutates, don't get scared by the media, doctors &amp; experts who profit from your #COVID fear.

How much do th…",0,NULL,"Southern California "
11459,b5255mj,"2021-01-06 14:56:54","RT @Cleavon_MD: Some doctors, nurses and respiratory therapists traveling to hot zones to treat COVID patients are NOT BEING VACCINATED by…",0,NULL,"Washington, DC"
11460,p11971,"2021-01-06 14:56:54","RT @imgrund: “We have been hoping for this vaccine for quite some time and it’s still sitting inside of freezers. We’re still only vaccinat…",0,NULL,"Ontario, Canada"
11461,beyerstein,"2021-01-06 14:56:55","RT @brycecovert: Contract healthcare workers—like many who work in nursing homes—are being left out of vaccine distribution https://t.co/rx…",0,NULL,"Brooklyn, NY"
11462,MJPeterson1,"2021-01-06 14:56:55","RT @AOC: Imagine being so racist that you go out of your way to ensure that the people who prepare *your* food are unvaccinated.",0,NULL,Seattle
11463,I_Shubham1993,"2021-01-06 14:56:55","RT @BillGates: It’s great to see India’s leadership in scientific innovation and vaccine manufacturing capability as the world works to end…",0,NULL,"Green Park, New Delhi"
11464,OfTelluride,"2021-01-06 14:56:55","RT @SMCPublicHealth: COVID-19 Vaccine Phase 1b: Residents 70 and Older to Receive Vaccines this Month -- Pre-registration for Phase 1b goes…",0,NULL,"Colorado, USA"
11465,CannabisSciTech,"2021-01-06 14:56:55","How Pharmaceutical Innovation Is Saving the World
The founder and chairman of our parent company, MJH Life Sciences… https://t.co/QLIpaLsSpQ",0,NULL,NULL
11466,lougraceblogs,"2021-01-06 14:56:56","@LaurenyLoves I agree but most healthcare staff still haven’t had it! I’m working with covid patients and still don… https://t.co/DKDQ8OTSWq",0,NULL,"Cheshire UK"
11467,davidjcox_,"2021-01-06 14:56:56","RT @bcsilbaugh: If you are a clinical ABA provider in San Antonio, as a healthcare provider you qualify for a COVID-19 vaccine now!",0,NULL,"Jacksonville, FL"
11468,uofm01fan,"2021-01-06 14:56:56","RT @EpochTimes: “Illegal immigrants are not permitted to work in those facilities, so I don’t think that will be a problem.”

#Nebraska's @…",0,NULL,"United States"
11469,RexannaKeats,"2021-01-06 14:56:57","RT @Cleavon_MD: Some doctors, nurses and respiratory therapists traveling to hot zones to treat COVID patients are NOT BEING VACCINATED by…",0,NULL,"Dual Citizen"
11470,ethicalgardenl1,"2021-01-06 14:56:57","RT @Cleavon_MD: Some doctors, nurses and respiratory therapists traveling to hot zones to treat COVID patients are NOT BEING VACCINATED by…",0,NULL,NULL
11471,Daffodil0624,"2021-01-06 14:56:57","@jbarro He said 150 million adults get the flu vaccines each year. 60 million are under the age of 15 so they are n… https://t.co/yxvJcJy3WY",0,NULL,NULL
11472,harryeskin,"2021-01-06 14:56:57","RT @brycecovert: Contract healthcare workers—like many who work in nursing homes—are being left out of vaccine distribution https://t.co/rx…",0,NULL,"Los Angeles, CA"
11473,angelamrobe,"2021-01-06 14:56:58","RT @BlueGaynor: A question that needs to be answered urgently.
A pharmacist can administer the flu vaccine but the government have refused…",0,NULL,NULL
11474,juedische,"2021-01-06 14:56:58","RT @latimes: No healthcare credentials, no problem: L.A. officials let dozens get COVID-19 vaccine early https://t.co/u3kcYu7VTU",0,NULL,Vienna-Berlin-Zurich
11475,ahujaravindra,"2021-01-06 14:56:58","RT @ahujaravindra: #Pakistani PM @ImranKhanPTI  heading #Pakistan @PtiGovernMent ( #PtiGovernment ) send a written request to @PMOIndia for…",0,NULL,USA
11476,katgal4,"2021-01-06 14:56:59","RT @Cleavon_MD: Some doctors, nurses and respiratory therapists traveling to hot zones to treat COVID patients are NOT BEING VACCINATED by…",0,NULL,NULL
11477,FrazerFryer,"2021-01-06 14:56:59","RT @ARMA_Health: We were delighted to hear the news that the first ever Oxford-AstraZeneca vaccine was administered on Monday.

We were fur…",0,NULL,NULL
11478,Yoga1John,"2021-01-06 14:56:59","RT @Birdyword: 55% of Israelis over 60 years old have already had their first Covid-19 vaccine dose. https://t.co/3JzGDCRJki",0,NULL,NULL
11479,TheBaronAB,"2021-01-06 14:57:00","RT @calmudge0n: When you don't understand how pandemics work, but, to your credit, you've got a pretty firm grasp of racism. https://t.co/d…",0,NULL,"Your burning wreck of a future"
11480,KindsvaterLynn,"2021-01-06 14:57:00","RT @Cleavon_MD: Some doctors, nurses and respiratory therapists traveling to hot zones to treat COVID patients are NOT BEING VACCINATED by…",0,NULL,"United States"
11481,LadyLaNYC,"2021-01-06 14:57:00","RT @LindsayTuchman: This is the website that lists who is eligible to get vaccinated and where they can go in all five boroughs... you can…",0,NULL,"Washington Heights, Manhattan"
11482,10Mea47,"2021-01-06 14:57:01","RT @ThatTimWalker: Johnson loathes Sturgeon as she’s learnt from the mistakes she’s made on #COVID19 and recognised from the outset it requ…",0,NULL,"Scotland,"
11483,LisaSpoonerTV,"2021-01-06 14:57:01","RT @ShannonClowe: VACCINE DESOTO DISTRIBUTION
Hundreds lineup for the COVID-19 vaccine in Arcadia. Many people upset with the first come fi…",0,NULL,"Fort Myers, FL"
11484,reinajpt,"2021-01-06 14:57:01","RT @ifyouseekkae: What are they distracting us from:

1) vaccine smuggling
2) POGO workers getting vaccine ahead of our healthcare workers…",0,NULL,home
11485,NewsDotWales,"2021-01-06 14:57:02","Thousands Of People Receive Covid-19 Vaccine #Wales https://t.co/N1A8ZWI0en",0,NULL,Wales
11486,Mintnews24,"2021-01-06 14:57:02","Timeline: How EU filled its basket in Covid-19 vaccine shopping spree – world news https://t.co/0NtyqdMoSk",0,NULL,"Hyderabad, India"
11487,pibchennai,"2021-01-06 14:57:02","RT @DefencePROTvm: #JanAndolan
Getting vaccinated for Covid-19 will be voluntary.

However,it is advisable to complete the vaccine schedule…",0,NULL,"Tamil Nadu, Chennai"
11488,tonyver45,"2021-01-06 14:57:02","@notdred @conorsen My own tiny hospital is estimating about 70% of will take the vaccine, 30% will not. That includ… https://t.co/ieNIvXj02D",0,NULL,"Durango Colorado"
11489,verbanonacta,"2021-01-06 14:57:03","RT @jensen_hari: mayor i would kindly ask you to go suck a dick but i wouldn't dare compare something that actually brings joy to all parti…",0,NULL,NULL
11490,citizen_tammy,"2021-01-06 14:57:03","RT @Effiedeans: Sturgeon's independence argument depends on a vaccine she gets from Britain
https://t.co/SvBGctbHhr https://t.co/R7DnCILbXs",0,NULL,"Venezuala sin sol"
11491,jmartNYT,"2021-01-06 14:57:03","RT @CarlosdelRio7: Braves legend Hank Aaron, civil rights activist Andrew Young get COVID-19 vaccine in Atlanta - They hope to send a messa…",0,NULL,"The 703, 202, 504 or on the road"
11492,HealthToday13,"2021-01-06 14:57:03","India faces harsh criticism on approval of local CoVID-19 vaccine https://t.co/0lcurj5PEG",0,NULL,"Lahore, Pakistan"
11493,BhramarBioStat,"2021-01-06 14:57:03","@GargiRawat is a fabulous anchor. Each time I have been on her show, she asks well-researched, precise questions th… https://t.co/T2CvQrMgp1",0,NULL,"Ann Arbor, MI"
11494,InterBang,"2021-01-06 14:57:04","RT @BusyDrT: Pfizer Jab is a contraceptive vaccine  - The original post on Health and Money News was scrubbed from the Internet even though…",0,NULL,NULL
11495,Anya_McMurray,"2021-01-06 14:57:05","Let's do it! @SenSchumer are you listening?",0,NULL,NULL
11496,TechVmf,"2021-01-06 14:57:06","RT @VHWDA: Facts &amp; Faith Fridays: A Virtual Discussion on the COVID-19 Vaccine featuring Anthony Fauci, M.D. 

Date:  Friday, January 8, 20…",0,NULL,NULL
11497,FloridaTweeter,"2021-01-06 14:57:06","For my friends in PG County, MD, this morning at 10 - watch the Youtube link for info on the COVID-19 vaccine distr… https://t.co/0zTUSYOTer",0,NULL,"United States of America"
11498,CPME_EUROPA,"2021-01-06 14:57:07","Following the EMA’s recommendation to grant a conditional marketing authorisation for the Moderna vaccine, we encou… https://t.co/kwNQoxlKaK",0,NULL,"Brussels, Europe"
11499,Kalifornica,"2021-01-06 14:57:07","RT @ChocoDoc11: I also called my pcp who is attached to @UCLAHealth and no one picked up the phone either. I’ve been working in an ICU full…",0,NULL,NULL
11500,mpershan,"2021-01-06 14:57:07","In NYC this would be February they're saying. https://t.co/jcsaYMUF6I",0,NULL,NYC
11501,Satish86899118,"2021-01-06 14:57:08","RT @JaipurDialogues: Tharoor's idea of disregarding &amp; labelling every attempt of Modi Government be it Covid-19 vaccine or anything else as…",0,NULL,"Jamnagar, Gujarat"
11502,GoshDarnMyLife,"2021-01-06 14:57:08","RT @angie_rasmussen: We shouldn’t be talking about plunging ahead with new vaccine dosing schemes without data when we’ve already got sched…",0,NULL,"Bronx Raised, Jersey Living"
11503,MarkyMcMarksman,"2021-01-06 14:57:09","@PortobelloPatti @DailyMailUK @piersmorgan There's nurses on the covid ward refusing the vaccine. They need a dose of reality too?",0,NULL,"Edinburgh, Scotland"
11504,EvilEmpireinAla,"2021-01-06 14:57:09","RT @HenryLouisAaron: I was proud to get the COVID-19 vaccine earlier today at Morehouse School of Medicine.  I hope you do the same! 

http…",0,NULL,Birmingham
11505,summersdodge,"2021-01-06 14:57:09","RT @business: Spain will create a register of people who refuse to get a Covid-19 vaccine, part of European efforts to counter public resis…",0,NULL,NULL
11506,bruinbobtrop,"2021-01-06 14:57:11","RT @Cleavon_MD: Some doctors, nurses and respiratory therapists traveling to hot zones to treat COVID patients are NOT BEING VACCINATED by…",0,NULL,"Thiensville, WI"
11507,LegendHeroBen,"2021-01-06 14:57:11","UK Parliament: 2nd Covid Vaccine should be 21 /28 Days NOT 12 Weeks. Challenge the U​.​K. Government! - Sign the Pe… https://t.co/oBBd5fIQL3",0,"United Kingdom",Bedlington
11508,mollyyshatek,"2021-01-06 14:57:12","Pretty awesome seeing the line of people getting their COVID-19 vaccine this morning",0,NULL,"ÜT: 44.721807,-92.856523"
11509,AftabAh64912931,"2021-01-06 14:57:12","Wahoo,  our country is wahoo. Now this lady have good knowledge, she is entitled  to get Novel prize with her teach… https://t.co/mjrO4RXOk1",0,NULL,NULL
11510,businessposthq,"2021-01-06 14:57:12","Ireland is to get 880,000 doses of the jab, the second to get the green light after the Pfizer BioNTech vaccine.… https://t.co/Gzbu6QvBaV",0,NULL,"Dublin city, Ireland"
11511,DonnaYoungDC,"2021-01-06 14:57:12","#CDC's @DrNancyM_CDC also said yesterday there's no reason to change the $PFE &amp; $MRNA #COVID19 #vaccines dosing.… https://t.co/8dXwkiZYnI",0,NULL,Washington
11512,ssh497,"2021-01-06 14:57:13","RT @SaketGokhale: Exclusive:

Mystery of Bharat Biotech's Phase 1&amp;2 Covid-19 vaccine trials:

Bharat Biotech registered its Phase 1&amp;2 trial…",0,NULL,NULL
11513,jess13771,"2021-01-06 14:57:14","RT @patrickdmarley: Wealthy donors received vaccines through Florida nursing home — via ⁦@washingtonpost⁩  https://t.co/iW9xGi29JE",0,NULL,"Wisconsin, USA"
11514,Nvrvijay,"2021-01-06 14:57:14","RT @JaiveerShergill: My Opinion | @IndianExpress | After faulty implementation of notebandi, GST &amp; Lockdown, humanity cannot afford another…",0,NULL,NULL
11515,LatestComments,"2021-01-06 14:57:14","EU agency approves Moderna's COVID-19 vaccine - https://t.co/cg9S1furHN #LatestComments",0,NULL,NULL
